구분,fid,위도,경도,label,예측결과,결빙확률,결빙확률_percent,블랙아이스_발생확률,블랙아이스_발생확률_percent,블랙아이스_예측결과,기온,풍향,풍속,강수량,습도,추정노면온도,교량,터널,ROAD_RANK,Drainage Class,aws_지점,aws_거리_km,alti_mean,terrain_mean,aspect_mean,장소,위치,사고일시,위험도
비결빙지역,1418,35.84503999,128.5933776,0,0.0,0.009,0.854,,,,9.646,198.586,1.752,1.571,67.958,8.155,0,0,101.0,239.0398712,143,5.623,65.47394253,1.185474175,309.7482773,,,,낮음
비결빙지역,1419,35.42698665,127.4361978,0,0.0,0.049,4.905,,,,8.054,126.612,1.229,2.389,84.077,6.882,0,0,101.0,238.3549805,247,3.652,127.8043447,1.27005006,201.8655375,,,,낮음
비결빙지역,1420,35.30391629,126.7824496,0,1.0,0.287,28.704,,,,9.386,116.735,0.95,1.815,81.601,8.128,0,0,102.0,237.9575428,251,15.454,45.59448754,0.219291918,241.7717188,,,,낮음
비결빙지역,1421,34.92995142,128.0521872,0,0.0,0.007,0.736,,,,10.987,246.069,1.287,1.79,72.765,9.514,1,0,103.0,238.7841187,295,17.045,0.669303095,0.557454478,233.7417952,,,,낮음
비결빙지역,1422,34.53064829,127.1586703,0,0.0,0.047,4.691,,,,9.22,198.596,1.268,1.273,82.614,7.926,0,0,102.0,238.2723402,262,14.477,4.07703184,1.6330513980000003,192.8080853,,,,낮음
비결빙지역,1423,36.42615742,127.3885434,0,0.0,0.141,14.057,,,,9.039,233.312,1.316,1.655,76.126,7.755,0,0,101.0,238.2335041,133,6.199,35.81437898,0.793538782,59.61009735,,,,낮음
비결빙지역,1424,37.49944754,126.7602646,0,0.0,0.089,8.941,,,,9.301,195.728,2.532,2.279,73.354,7.645,0,0,101.0,237.7370745,112,12.186,11.44730134,0.304409598,242.2802217,,,,낮음
비결빙지역,1425,37.59934384,127.1048291,0,1.0,0.328,32.75,,,,9.368,174.554,1.876,2.335,69.883,7.902,0,0,101.0,237.9522249,108,12.639,30.272748839999995,1.570999056,303.6914798,,,,낮음
비결빙지역,1426,37.50052125,126.7322732,0,0.0,0.071,7.064,,,,9.301,195.728,2.532,2.279,73.354,7.645,0,0,103.0,237.7187029,112,9.807,9.459637596,0.286268005,65.07074627,,,,낮음
비결빙지역,1427,37.45498471,126.6235779,0,0.0,0.026,2.619,,,,9.301,195.728,2.532,2.279,73.354,7.645,0,0,102.0,237.6523132,112,2.516,5.971891641,0.202273439,113.3524069,,,,낮음
비결빙지역,1428,36.08193145,126.8206414,0,0.0,0.021,2.125,,,,9.328,150.575,1.73,1.365,82.271,7.907,0,0,101.0,237.9042094,140,10.049,5.127194405,4.254323483,24.874069209999995,,,,낮음
비결빙지역,1429,37.64065729,126.9163094,0,0.0,0.111,11.115,,,,9.368,174.554,1.876,2.335,69.883,7.902,0,0,104.0,237.8265991,108,8.849,35.76241144,7.542539994000001,85.00906228,,,,낮음
비결빙지역,1430,36.87760183,126.5964786,0,0.0,0.036,3.599,,,,8.364,135.525,1.315,3.553,83.023,7.179,0,0,101.0,237.6863698,129,14.474,34.55505457,10.61458157,75.31135401,,,,낮음
비결빙지역,1431,36.07358542,128.9050077,0,0.0,0.027,2.728,,,,8.177,188.714,1.336,1.54,75.703,6.958,0,0,103.0,239.2162161,281,11.48,142.1585222,3.052063057,166.7919206,,,,낮음
비결빙지역,1432,35.12317178,128.1123629,0,0.0,0.046,4.597,,,,7.918,97.164,0.297,2.177,79.663,7.004,0,0,102.0,238.8036645,192,7.981,57.86900687000001,6.029618582,189.2055889,,,,낮음
비결빙지역,1433,35.29975748,128.6056154,0,0.0,0.007,0.702,,,,11.228,246.518,1.171,1.511,67.778,9.751,0,0,104.0,239.0926144,255,10.157,29.02486845,1.7594717109999998,22.62609667,,,,낮음
비결빙지역,1434,35.83305658,127.0224786,0,0.0,0.165,16.535,,,,9.686,164.8,1.734,1.518,76.927,8.214,0,0,101.0,238.0562015,146,8.583,24.16810751,0.751439463,281.1445294,,,,낮음
비결빙지역,1435,37.29088114,127.1519424,0,0.0,0.153,15.35,,,,8.135,218.8,1.423,1.608,74.841,6.907,0,0,102.0,238.0079794,119,14.888,149.0507847,6.779196579,264.4434565,,,,낮음
비결빙지역,1436,34.9706808,127.6123575,0,0.0,0.066,6.571,,,,10.775,237.772,1.502,1.957,74.533,9.274,0,0,102.0,238.5084028,266,7.8,33.0101726,6.102073578,229.615117,,,,낮음
비결빙지역,1437,37.39054164,126.9526732,0,1.0,0.34,33.956,,,,6.121,230.493,1.487,1.746,76.678,5.038,0,0,103.0,237.8709723,116,6.048,31.958886890000002,0.27034423,312.258552,,,,낮음
비결빙지역,1438,37.47057864,126.850504,0,0.0,0.237,23.748,,,,6.121,230.493,1.487,1.746,76.678,5.038,0,0,101.0,237.7981682,116,10.43,16.93994402,2.972554306,286.7654786,,,,낮음
비결빙지역,1439,35.86439114,128.6103409,0,0.0,0.014,1.367,,,,,,0.0,0.0,,,0,0,102.0,239.0488136,176,4.072,44.49575945,0.284164325,38.16293998,,,,낮음
비결빙지역,1440,36.12727449,128.3398066,0,0.0,0.031,3.124,,,,8.523,259.17,1.003,0.929,72.978,7.382,0,0,101.0,238.8587386,279,1.764,37.63677787,0.587217558,53.60779398999999,,,,낮음
비결빙지역,1441,35.96543506,127.1809717,0,0.0,0.096,9.618,,,,9.686,164.8,1.734,1.518,76.927,8.214,0,0,104.0,238.1435394,146,14.992,36.80814489,0.587819691,257.5326421,,,,낮음
비결빙지역,1442,36.82032094,127.812638,0,0.0,0.065,6.466,,,,6.864,117.269,0.803,1.057,78.565,5.912,0,0,103.0,238.4699904,127,20.822,135.0042214,2.618104174,203.7596283,,,,낮음
비결빙지역,1443,37.67912636,127.036526,0,1.0,0.348,34.843,,,,9.368,174.554,1.876,2.335,69.883,7.902,0,0,103.0,237.9013402,108,13.501,43.00109999,3.688247077,130.7840284,,,,낮음
비결빙지역,1444,35.51555171,129.3378039,0,0.0,0.0,0.034,,,,10.529,210.941,1.926,1.884,63.98,8.935,0,0,104.0,239.5260037,152,5.201,8.027701285,2.392387262,79.35613018,,,,낮음
비결빙지역,1445,34.94368375,127.6702901,0,0.0,0.002,0.244,,,,10.775,237.772,1.502,1.957,74.533,9.274,0,0,104.0,238.5468526,266,1.889,74.30596924,18.37857749,141.2961508,,,,낮음
비결빙지역,1446,35.77951781,128.4371612,0,0.0,0.015,1.472,,,,9.646,198.586,1.752,1.571,67.958,8.155,0,0,101.0,238.9481676,143,20.134,54.78979919,2.412883241,310.464953,,,,낮음
비결빙지역,1447,34.63446928,126.764814,0,0.0,0.026,2.557,,,,9.82,173.998,1.031,2.31,85.106,8.566,0,0,101.0,238.0169724,259,0.657,0.0,0.0,,,,,낮음
비결빙지역,1448,35.15984662,128.8289482,0,0.0,0.002,0.221,,,,10.691,238.921,1.019,2.011,67.822,9.317,0,0,103.0,239.241745,253,9.597,64.42924377,18.95252054,162.3112069,,,,낮음
비결빙지역,1449,35.18385071,128.9183688,0,0.0,0.002,0.21,,,,9.714,173.812,1.134,1.983,75.163,8.427,0,0,101.0,239.2946152,296,5.357,1.551836679,0.347442044,275.1871804,,,,낮음
비결빙지역,1450,35.04534849,126.9637936,0,0.0,0.105,10.47,,,,10.507,134.15,1.187,3.344,77.508,9.115,0,0,103.0,238.0977173,156,15.63,42.9099327,1.697680543,265.6471526,,,,낮음
비결빙지역,1451,35.13835789,126.4124866,0,0.0,0.243,24.254,,,,,,0.0,0.0,,,0,0,103.0,237.7423138,164,12.601,1.84919765,0.164998687,256.2465469,,,,낮음
비결빙지역,1452,35.50236127,129.2308599,0,0.0,0.001,0.102,,,,10.529,210.941,1.926,1.884,63.98,8.935,0,0,101.0,239.4613239,152,10.331,133.1340023,19.04356981,92.08145636,,,,낮음
비결빙지역,1453,34.77196842,127.3340488,0,0.0,0.284,28.427,,,,9.945,250.088,2.234,1.759,81.772,8.326,1,0,104.0,238.3557962,258,11.162,12.41413082,1.180645325,34.68630085,,,,낮음
비결빙지역,1454,37.34735778,127.2213782,0,0.0,0.293,29.35,,,,8.135,218.8,1.423,1.608,74.841,6.907,0,0,103.0,238.0481071,119,22.485,66.04205796,5.797161398,235.52137469999997,,,,낮음
비결빙지역,1455,34.77012073,127.6819831,0,0.0,0.003,0.338,,,,11.872,211.405,3.614,1.468,67.868,9.684,0,0,103.0,238.5709926,168,6.358,185.49507279999997,22.994129219999998,236.07117199999996,,,,낮음
비결빙지역,1456,35.3201157,128.9890869,0,0.0,0.005,0.541,,,,10.718,174.508,1.471,2.07,74.2,9.229,0,0,104.0,239.3268616,257,3.149,51.11721261,14.35651276,123.415194,,,,낮음
비결빙지역,1457,36.30483195,128.3377471,0,0.0,0.033,3.264,,,,8.523,259.17,1.003,0.929,72.978,7.382,0,0,101.0,238.8433533,279,19.435,45.35911631,0.911925851,302.579114,,,,낮음
비결빙지역,1458,34.5644077,126.5819063,0,0.0,0.221,22.136,,,,9.669,143.671,1.376,1.586,86.995,8.305,0,0,104.0,237.9111353,261,1.663,25.190432119999997,2.415450993,264.2211897,,,,낮음
비결빙지역,1459,34.46994551,127.4671012,0,0.0,0.003,0.339,,,,9.22,198.596,1.268,1.273,82.614,7.926,0,0,104.0,238.4688575,262,24.064,0.0,0.0,,,,,낮음
비결빙지역,1460,35.33567379,127.1330765,0,0.0,0.059,5.947,,,,8.071,213.119,1.047,2.836,82.599,6.974,0,0,103.0,238.1741291,254,3.982,110.0602174,6.674307826,190.0879393,,,,낮음
비결빙지역,1461,36.52833272,128.8061828,0,0.0,0.019,1.926,,,,7.475,197.448,0.936,0.88,72.446,6.431,0,0,101.0,239.1204359,136,10.128,107.5117183,3.108128661,51.13779703,,,,낮음
비결빙지역,1462,35.6573009,129.0637228,0,0.0,0.002,0.177,,,,8.665,212.058,2.295,1.954,74.32,7.117,0,0,102.0,239.3462926,283,21.684,505.73238789999994,9.403209419,251.9836672,,,,낮음
비결빙지역,1463,37.45145512,126.7178756,0,0.0,0.034,3.405,,,,9.301,195.728,2.532,2.279,73.354,7.645,0,0,101.0,237.713596,112,8.709,38.46099493,1.425700693,23.384548910000003,,,,낮음
비결빙지역,1464,34.9120517,127.4745927,0,0.0,0.009,0.946,,,,7.681,193.555,1.255,2.59,80.247,6.518,0,0,103.0,238.4289335,174,15.396,50.34894149,14.971004359999998,146.4502414,,,,낮음
비결빙지역,1465,35.90973693,129.1341983,0,0.0,0.006,0.565,,,,8.665,212.058,2.295,1.954,74.32,7.117,0,0,103.0,239.3706535,283,11.897,115.5711899,7.972620010000001,206.0897827,,,,낮음
비결빙지역,1466,35.15856071,128.6843101,0,0.0,0.003,0.341,,,,11.228,246.518,1.171,1.511,67.778,9.751,0,0,104.0,239.1528927,255,7.619,37.79347986,3.594364426,178.1521636,,,,낮음
비결빙지역,1467,35.45977934,127.7422723,0,0.0,0.008,0.805,,,,7.836,222.665,1.217,2.44,77.229,6.684,0,0,101.0,238.5430691,264,5.747,307.1372375,15.15537357,127.0144501,,,,낮음
비결빙지역,1468,35.58533691,127.7483293,0,0.0,0.007,0.657,,,,7.836,222.665,1.217,2.44,77.229,6.684,0,0,104.0,238.5353998,264,8.226,354.5667531,6.427309731999999,76.06546847,,,,낮음
비결빙지역,1469,35.48862169,129.4135434,0,0.0,0.0,0.008,,,,10.529,210.941,1.926,1.884,63.98,8.935,0,0,101.0,239.5746202,152,11.592,0.0,0.0,,,,,낮음
비결빙지역,1470,37.62187932,126.8214965,0,0.0,0.157,15.69,,,,9.368,174.554,1.876,2.335,69.883,7.902,0,0,103.0,237.7663898,108,13.897,21.86337852,3.8940007220000004,201.245558,,,,낮음
비결빙지역,1471,35.04486464,128.0991976,0,0.0,0.004,0.438,,,,7.918,97.164,0.297,2.177,79.663,7.004,0,0,102.0,238.8024116,192,14.279,50.08140512000001,10.27033427,37.42559148,,,,낮음
비결빙지역,1472,34.74790395,126.4746671,0,0.0,0.076,7.553,,,,11.343,152.728,3.034,1.78,83.581,9.347,0,0,103.0,237.823831,165,11.477,6.115212113,1.299857703,191.5422966,,,,낮음
비결빙지역,1473,37.11651166,126.9100114,0,0.0,0.305,30.515,,,,8.135,218.8,1.423,1.608,74.841,6.907,0,0,101.0,237.8670753,119,16.958,20.47359311,0.563883466,152.5729447,,,,낮음
비결빙지역,1474,37.57224427,126.9604817,0,0.0,0.14,14.012,,,,9.368,174.554,1.876,2.335,69.883,7.902,1,0,103.0,237.86088,108,0.478,46.97660765,1.01065502,183.7507516,,,,낮음
비결빙지역,1475,34.81684494,127.6548125,0,0.0,0.011,1.118,,,,11.872,211.405,3.614,1.468,67.868,9.684,1,0,103.0,238.5496794,168,11.651,8.291471671,1.6152013879999998,158.6159386,,,,낮음
비결빙지역,1476,34.97709662,128.3088699,0,0.0,0.001,0.079,,,,11.31,103.528,2.123,0.678,69.597,9.547,0,0,103.0,238.9378967,162,18.654,0.0,0.0,,,,,낮음
비결빙지역,1477,35.56803396,128.5067417,0,0.0,0.041,4.126,,,,8.712,203.475,0.844,2.983,76.554,7.621,0,0,104.0,239.0088196,288,23.103,67.50396724,5.583213218,117.0899052,,,,낮음
비결빙지역,1478,36.30111699,126.8940468,0,1.0,0.398,39.85,,,,7.905,145.552,0.332,2.065,86.679,7.02,0,0,102.0,237.9303894,236,3.993,17.28378707,1.273745069,92.07209718000001,,,,낮음
비결빙지역,1479,36.96674764,126.6875228,0,0.0,0.056,5.629,,,,8.364,135.525,1.315,3.553,83.023,7.179,0,0,103.0,237.7369336,129,27.271,10.82920661,2.522228282,286.993405,,,,낮음
비결빙지역,1480,36.73543131,127.4419014,0,0.0,0.045,4.498,,,,9.903,206.596,0.934,2.16,67.066,8.65,0,0,103.0,238.2407357,131,10.701,103.43116,14.21907616,112.16445919999998,,,,낮음
비결빙지역,1481,35.9555795,126.8237182,0,0.0,0.018,1.825,,,,9.328,150.575,1.73,1.365,82.271,7.907,0,0,103.0,237.9184717,140,7.875,5.922986984,3.276340961,42.94859314,,,,낮음
비결빙지역,1482,35.71859514,128.4517385,0,0.0,0.014,1.438,,,,9.646,198.586,1.752,1.571,67.958,8.155,0,0,104.0,238.9621719,143,21.808,82.29713841,10.71227486,315.5306419,,,,낮음
비결빙지역,1483,37.69401544,127.2144272,0,0.0,0.203,20.318,,,,9.368,174.554,1.876,2.335,69.883,7.902,0,0,102.0,238.0155945,108,25.792,82.30918884,2.252546072,217.10386660000003,,,,낮음
비결빙지역,1484,37.23380656,127.2030956,0,0.0,0.128,12.752,,,,8.135,218.8,1.423,1.608,74.841,6.907,0,0,104.0,238.0457979,119,19.659,87.85538849,2.608348245,348.2633114,,,,낮음
비결빙지역,1485,35.26642769,129.2291101,0,0.0,0.002,0.172,,,,10.718,174.508,1.471,2.07,74.2,9.229,0,1,103.0,239.4785437,257,19.51,20.24760115,3.778319293,117.702729,,,,낮음
비결빙지역,1486,36.94870442,127.1335225,0,0.0,0.203,20.32,,,,7.017,150.434,0.641,2.782,85.296,6.116,0,0,104.0,238.0252653,232,18.835,13.07463857,0.491975929,278.6642041,,,,낮음
비결빙지역,1487,37.69782922,126.7383569,0,0.0,0.196,19.566,,,,5.696,144.636,0.736,2.82,84.144,4.912,0,0,102.0,237.7060682,99,21.058,22.92577393,2.971730794,265.4712937,,,,낮음
비결빙지역,1488,37.25491268,126.9732416,0,1.0,0.58,58.048,,,,8.135,218.8,1.423,1.608,74.841,6.907,0,0,101.0,237.8959474,119,0.91,29.56872237,0.438543972,160.166968,,,,낮음
비결빙지역,1489,37.26144252,127.195481,0,0.0,0.214,21.358,,,,8.135,218.8,1.423,1.608,74.841,6.907,0,0,102.0,238.038681,119,18.638,105.50662290000001,2.581093382,170.2893445,,,,낮음
비결빙지역,1490,36.97937572,127.9178697,0,0.0,0.076,7.6,,,,6.864,117.269,0.803,1.057,78.565,5.912,0,0,103.0,238.5244113,127,3.231,76.05698507,0.4221525629999999,208.2451846,,,,낮음
비결빙지역,1491,35.19268378,128.7944041,0,0.0,0.008,0.798,,,,10.691,238.921,1.019,2.011,67.822,9.317,0,0,102.0,239.2177124,253,9.681,67.15337457,10.64075458,56.59695171,,,,낮음
비결빙지역,1492,34.56420134,126.8392486,0,0.0,0.003,0.342,,,,9.82,173.998,1.031,2.31,85.106,8.566,0,0,103.0,238.0710142,259,9.759,0.0,0.0,,,,,낮음
비결빙지역,1493,37.32106324,127.3356343,0,0.0,0.031,3.053,,,,7.252,183.016,0.607,1.777,81.652,6.352,0,0,104.0,238.1237955,203,14.594,106.518521,4.145492652,57.2393021,,,,낮음
비결빙지역,1494,35.83727857,127.1693197,0,0.0,0.136,13.638,,,,9.686,164.8,1.734,1.518,76.927,8.214,0,0,101.0,238.1482527,146,2.178,51.04442241,0.941917145,274.5666283,,,,낮음
비결빙지역,1495,35.5619394,128.9427615,0,0.0,0.001,0.058,,,,8.712,203.475,0.844,2.983,76.554,7.621,0,0,102.0,239.2790366,288,19.61,533.4937752,12.83468855,111.5616239,,,,낮음
비결빙지역,1496,34.78484807,127.9553251,0,0.0,0.008,0.788,,,,10.987,246.069,1.287,1.79,72.765,9.514,0,0,101.0,238.7380541,295,4.409,100.30359529999998,22.1649406,159.2071576,,,,낮음
비결빙지역,1497,37.75236352,127.0355693,0,0.0,0.292,29.184,,,,6.906,153.315,0.677,2.54,77.479,6.019,0,0,104.0,237.895086,98,16.774,55.2965228,0.959769005,90.0827609,,,,낮음
비결빙지역,1498,33.24063146,126.3371021,0,0.0,0.13,12.969,,,,14.77,212.742,7.5,0.787,74.34,11.528,0,0,101.0,,185,17.25,,,,,,,낮음
비결빙지역,1499,34.78848742,127.0937594,0,0.0,0.053,5.315,,,,9.945,250.088,2.234,1.759,81.772,8.326,0,0,104.0,238.2049447,258,11.18,129.2666356,0.737331993,246.27047320000003,,,,낮음
비결빙지역,1500,35.3148954,128.6112806,0,0.0,0.005,0.543,,,,11.228,246.518,1.171,1.511,67.778,9.751,1,0,101.0,239.0948512,255,11.286,13.7962757,0.9728816570000001,118.2392362,,,,낮음
비결빙지역,1501,36.74064913,128.1121986,0,0.0,0.014,1.436,,,,7.656,265.101,1.413,1.018,76.291,6.428,0,0,101.0,238.6663729,273,13.02,198.36050120000002,8.084292827,204.3103575,,,,낮음
비결빙지역,1502,36.27669208,127.5680308,0,0.0,0.053,5.324,,,,9.039,233.312,1.316,1.655,76.126,7.755,0,0,101.0,238.3603588,133,20.504,132.8638684,2.668625282,61.33758593000001,,,,낮음
비결빙지역,1503,35.930999,128.822438,0,0.0,0.037,3.671,,,,8.177,188.714,1.336,1.54,75.703,6.958,0,0,103.0,239.1757471,281,12.703,104.0309338,4.200933436,177.7941612,,,,낮음
비결빙지역,1504,36.12858798,126.606457,0,0.0,0.048,4.762,,,,9.328,150.575,1.73,1.365,82.271,7.907,0,0,103.0,237.7636261,140,17.518,44.21643006,5.448058187,254.6718832,,,,낮음
비결빙지역,1505,37.02739786,127.1007396,0,1.0,0.315,31.476,,,,7.017,150.434,0.641,2.782,85.296,6.116,0,0,104.0,237.997518,232,27.614,34.40946439,0.864624706,137.5639126,,,,낮음
비결빙지역,1506,37.11772366,127.0254511,0,0.0,0.188,18.837,,,,8.135,218.8,1.423,1.608,74.841,6.907,0,0,104.0,237.9410654,119,15.991,18.4737844,2.386495984,35.45076907,,,,낮음
비결빙지역,1507,37.86018237,127.0699901,0,1.0,0.328,32.757,,,,6.906,153.315,0.677,2.54,77.479,6.019,0,0,101.0,237.9087836,98,4.71,77.6276296,1.63215075,162.5745061,,,,낮음
비결빙지역,1508,36.66173619,127.3734114,0,0.0,0.118,11.776,,,,7.127,164.499,0.995,1.887,82.386,6.134,0,0,103.0,238.203469,181,2.625,29.82774303,0.533679044,175.4627725,,,,낮음
비결빙지역,1509,36.56347168,127.5436019,0,0.0,0.069,6.881,,,,9.903,206.596,0.934,2.16,67.066,8.65,0,0,103.0,238.320177,131,12.461,115.3282623,7.465353489,135.4638062,,,,낮음
비결빙지역,1510,36.08015507,126.9704437,0,0.0,0.123,12.308,,,,9.328,150.575,1.73,1.365,82.271,7.907,0,0,103.0,237.9995225,140,20.556,14.24757444,2.624351668,30.345244399999995,,,,낮음
비결빙지역,1511,37.0975743,127.0664756,0,0.0,0.267,26.654,,,,8.135,218.8,1.423,1.608,74.841,6.907,0,0,101.0,237.9694412,119,19.259,13.246060490000001,0.126427658,104.96667790000001,,,,낮음
비결빙지역,1512,36.37202698,127.3746463,0,0.0,0.065,6.496,,,,9.039,233.312,1.316,1.655,76.126,7.755,0,0,104.0,238.2293303,133,0.228,42.67068608,3.59456507,141.1477394,,,,낮음
비결빙지역,1513,36.37003718,128.1046446,0,0.0,0.033,3.281,,,,8.459,221.247,1.244,0.825,72.883,7.215,0,0,102.0,238.6911774,137,6.364,94.65279069,6.228611719000001,110.7718502,,,,낮음
비결빙지역,1514,34.8376839,127.81976,0,0.0,0.046,4.649,,,,10.987,246.069,1.287,1.79,72.765,9.514,0,0,104.0,238.6494446,295,10.012,87.6961945,7.331695543000001,229.1008656,,,,낮음
비결빙지역,1515,36.9566393,127.5356648,0,0.0,0.173,17.327,,,,7.017,150.434,0.641,2.782,85.296,6.116,0,0,103.0,238.2821729,232,30.567,101.1587847,0.9198017679999999,81.29564617,,,,낮음
비결빙지역,1516,37.68070695,127.1871118,0,0.0,0.213,21.349,,,,9.368,174.554,1.876,2.335,69.883,7.902,0,0,104.0,237.9990705,108,22.97,59.77604789,6.056762684,259.0337123,,,,낮음
비결빙지역,1517,37.00690202,129.3997336,0,0.0,0.001,0.073,,,,10.344,264.431,2.194,0.743,61.404,8.658,0,0,101.0,239.4610278,130,2.041,38.47090715,10.30938554,88.5595626,,,,낮음
비결빙지역,1518,36.314853,129.1447031,0,0.0,0.001,0.091,,,,5.657,208.657,1.231,1.062,80.429,4.755,0,0,102.0,239.3476995,276,16.324,381.4107153,9.463244237,134.5973358,,,,낮음
비결빙지역,1519,36.48282365,129.0378085,0,0.0,0.036,3.578,,,,5.657,208.657,1.231,1.062,80.429,4.755,0,0,102.0,239.2688599,276,5.311,177.8122863,1.271865965,328.809839,,,,낮음
비결빙지역,1520,35.23646287,127.0176182,0,0.0,0.125,12.503,,,,10.507,134.15,1.187,3.344,77.508,9.115,0,0,103.0,238.1118039,156,13.455,67.54061358,0.80342593,216.8483985,,,,낮음
비결빙지역,1521,35.52404058,128.7668638,0,0.0,0.002,0.223,,,,8.712,203.475,0.844,2.983,76.554,7.621,0,0,102.0,239.1733921,288,4.164,23.8403154,2.114014326,105.7489761,,,,낮음
비결빙지역,1522,34.76281958,127.7045414,0,0.0,0.003,0.279,,,,11.872,211.405,3.614,1.468,67.868,9.684,0,0,102.0,238.5857128,168,4.206,58.36886756,18.79837918,47.87468189,,,,낮음
비결빙지역,1523,35.67967932,129.1795678,0,0.0,0.001,0.086,,,,8.665,212.058,2.295,1.954,74.32,7.117,0,0,102.0,239.4162665,283,15.434,177.548026,13.02506235,137.1869042,,,,낮음
비결빙지역,1524,33.25225319,126.5651248,0,0.0,0.113,11.288,,,,15.265,133.923,1.785,0.741,70.415,13.194,0,0,101.0,,189,0.673,,,,,,,낮음
비결빙지역,1525,35.97361929,126.5771563,0,0.0,0.052,5.237,,,,9.328,150.575,1.73,1.365,82.271,7.907,0,0,101.0,237.7602844,140,11.765,4.441493067,0.19042780099999998,43.59864733,,,,낮음
비결빙지역,1526,35.82374887,128.6313913,0,0.0,0.01,1.044,,,,9.646,198.586,1.752,1.571,67.958,8.155,0,0,102.0,239.0654181,143,1.94,89.16142273,1.783767462,321.5558167,,,,낮음
비결빙지역,1527,37.44552738,128.6626666,0,0.0,0.023,2.335,,,,5.799,163.89,1.06,1.04,76.207,4.856,0,0,101.0,238.9650814,217,7.267,343.9336561,0.305520577,225.3541262,,,,낮음
비결빙지역,1528,36.06133709,128.4025859,0,0.0,0.016,1.645,,,,8.523,259.17,1.003,0.929,72.978,7.382,0,0,103.0,238.9035099,279,10.657,29.57089687,2.463492776,290.2429471,,,,낮음
비결빙지역,1529,36.79527176,127.0632074,0,1.0,0.308,30.805,,,,7.017,150.434,0.641,2.782,85.296,6.116,0,0,104.0,237.9933066,232,5.459,22.09724988,2.218242371,198.20437719999998,,,,낮음
비결빙지역,1530,35.49972565,128.7453783,0,0.0,0.004,0.417,,,,8.712,203.475,0.844,2.983,76.554,7.621,0,0,101.0,239.1620794,288,0.922,18.40351296,1.075385691,204.9331827,,,,낮음
비결빙지역,1531,36.32337157,126.5045761,0,0.0,0.045,4.49,,,,9.703,132.148,1.778,1.699,78.874,8.228,0,0,102.0,237.6795557,235,4.751,40.95305332,7.666308334,248.4482081,,,,낮음
비결빙지역,1532,34.90138049,127.3367621,0,0.0,0.043,4.348,,,,7.681,193.555,1.255,2.59,80.247,6.518,0,0,101.0,238.3445914,174,13.564,32.40274048,1.241996408,240.4532166,,,,낮음
비결빙지역,1533,34.97891031,127.5910146,0,0.0,0.028,2.844,,,,10.775,237.772,1.502,1.957,74.533,9.274,0,0,101.0,238.4945374,266,9.948,13.60191266,0.547656933,67.59586292,,,,낮음
비결빙지역,1534,37.53073434,127.3438647,0,0.0,0.071,7.124,,,,7.636,199.109,0.83,2.417,77.63,6.635,0,0,103.0,238.1124752,202,14.089,30.16355355,2.303510493,316.7362409,,,,낮음
비결빙지역,1535,38.41640895,128.4323281,0,0.0,0.001,0.146,,,,10.581,242.007,2.25,1.056,57.419,8.798,0,0,103.0,238.7542944,90,21.726,0.0,0.0,,,,,낮음
비결빙지역,1536,35.96213042,126.5907289,0,0.0,0.123,12.345,,,,9.328,150.575,1.73,1.365,82.271,7.907,0,0,102.0,237.7699469,140,10.9,5.847083300999999,0.262521608,207.67208690000004,,,,낮음
비결빙지역,1537,34.68024716,126.9140789,0,0.0,0.004,0.37,,,,8.915,179.996,1.005,2.381,85.281,7.751,0,0,103.0,238.1047618,260,1.082,0.0,0.0,,,,,낮음
비결빙지역,1538,35.40582407,126.6736577,0,0.0,0.057,5.721,,,,9.386,116.735,0.95,1.815,81.601,8.128,0,0,103.0,237.8787182,251,3.132,42.08399452,2.59124776,38.49653081,,,,낮음
비결빙지역,1539,36.68003926,126.845773,0,0.0,0.117,11.716,,,,8.694,172.927,1.326,2.839,80.358,7.471,0,0,102.0,237.8643534,177,14.318,35.07730865,3.270719767,198.8377991,,,,낮음
비결빙지역,1540,35.8068232,126.8851379,0,1.0,0.33,32.989,,,,9.776,141.957,0.858,1.458,82.001,8.545,0,0,101.0,237.9718027,243,17.463,20.71551818,0.708231517,277.6049622,,,,낮음
비결빙지역,1541,37.68420847,127.0515554,0,0.0,0.297,29.692,,,,9.368,174.554,1.876,2.335,69.883,7.902,0,0,102.0,237.9107933,108,14.642,30.55184342,2.006372435,118.27439730000002,,,,낮음
비결빙지역,1542,35.19107293,127.5055388,0,0.0,0.008,0.821,,,,7.681,193.555,1.255,2.59,80.247,6.518,0,0,101.0,238.4209105,174,22.661,29.49232562,13.232288879999999,17.51270441,,,,낮음
비결빙지역,1543,37.99140828,126.9524911,0,1.0,0.315,31.498,,,,6.906,153.315,0.677,2.54,77.479,6.019,0,0,103.0,237.8215637,98,13.751,19.53708184,0.8544381460000001,115.3564845,,,,낮음
비결빙지역,1544,37.46701387,127.1405621,0,0.0,0.304,30.435,,,,6.121,230.493,1.487,1.746,76.678,5.038,0,0,103.0,237.9861493,116,15.799,37.11205654,2.272167769,292.1882626,,,,낮음
비결빙지역,1545,35.95709805,126.6750915,0,0.0,0.129,12.885,,,,9.328,150.575,1.73,1.365,82.271,7.907,0,0,104.0,237.8240051,140,4.85,5.958187103,0.124506064,299.4304199,,,,낮음
